385,0.028976,0.055076,-1.2452,0.028729,0.054877,0.12577,0.0647,0.059999,0.045286,0.075185,NaN,0.047862,0.086877,0.02362,0.074215,0.086258
386,0.024167,0.042796,0.033165,0.029828,0.037792,0.040392,0.051743,0.035277,0.04576,0.054106,NaN,0.038648,0.086654,0.029468,0.050213,0.058131
387,0.02145,0.043213,0.039701,0.036842,0.042221,0.030676,0.048199,0.037751,0.038144,0.049638,NaN,0.036923,0.075925,0.043617,0.02948,0.047821
388,0.024384,0.04834,0.038395,0.04289,0.048962,0.02526,0.04586,0.039363,0.032025,0.041782,NaN,0.037662,0.056565,0.054108,0.025511,0.04852
389,0.027714,0.049172,0.030595,0.043561,0.0501,0.018225,0.043101,0.034099,0.028077,0.035909,NaN,0.037019,0.038484,0.056649,0.029908,0.046705
390,0.023556,0.038672,0.035697,0.035921,0.047384,0.020905,0.042497,0.032678,0.02695,0.039744,NaN,0.031455,0.028678,0.051976,0.033046,0.035854
391,0.024554,0.035212,0.036447,0.029334,0.047357,0.022127,0.04391,0.037375,0.028298,0.040311,NaN,0.025426,0.028323,0.041079,0.031894,0.036167
392,0.028235,0.036345,0.033616,0.0299,0.048327,0.021206,0.039752,0.040308,0.030569,0.036324,NaN,0.022043,0.028088,0.037269,0.031001,0.039956
393,0.030384,0.037751,0.034907,0.035097,0.049122,0.021404,0.032998,0.040266,0.032661,0.035827,NaN,0.022922,0.025336,0.040241,0.031147,0.042228
394,0.028405,0.0384,0.038381,0.039026,0.051427,0.026908,0.036399,0.043809,0.034989,0.04003,NaN,0.028846,0.026996,0.041327,0.031498,0.039703
395,0.028608,0.040955,0.03974,0.040973,0.051883,0.028728,0.038344,0.046421,0.037135,0.042718,NaN,0.030156,0.030072,0.041004,0.035248,0.039946
396,0.029354,0.042328,0.039606,0.040492,0.051131,0.028,0.037931,0.04621,0.038352,0.042768,NaN,0.029722,0.031476,0.038996,0.036906,0.041448
397,0.029837,0.040733,0.040706,0.038903,0.050786,0.028811,0.038528,0.044934,0.038653,0.042907,NaN,0.031803,0.031036,0.037397,0.034058,0.041958
