385,0.037319,0.043572,0.10185,0.083941,0.048837,0.059388,1.6941,-0.73881,0.033808,0.043597,0.062027,0.05547,0.067606,0.053874,NaN,0.055255
386,0.042903,0.038287,0.043148,0.080464,0.045164,0.056087,0.075441,0.061256,0.03062,0.048315,0.057948,0.057788,0.078332,0.052398,NaN,0.037012
387,0.044841,0.03358,0.033811,0.059743,0.042716,0.049786,0.081806,0.067672,0.03636,0.047201,0.058431,0.054876,0.062985,0.050327,NaN,0.040712
388,0.05096,0.031632,0.032813,0.035794,0.045376,0.050085,0.093031,0.075951,0.04017,0.043923,0.057246,0.052728,0.031551,0.044436,NaN,0.046642
389,0.056439,0.03374,0.032721,0.022099,0.051051,0.052435,0.097664,0.079963,0.041492,0.04625,0.05434,0.051119,0.033146,0.039873,NaN,0.048352
390,0.048403,0.036179,0.032467,0.014568,0.055592,0.050304,0.053365,0.037551,0.045412,0.05378,0.053059,0.045293,0.036409,0.039133,NaN,0.046876
391,0.047661,0.035175,0.030542,0.01205,0.039712,0.047189,0.051915,0.036369,0.049457,0.049115,0.051199,0.045692,0.031495,0.041666,NaN,0.046449
392,0.050198,0.036503,0.030164,0.014889,0.034426,0.047486,0.048756,0.036342,0.050041,0.044261,0.052303,0.046635,0.031754,0.045401,NaN,0.043078
393,0.051044,0.04054,0.032128,0.018252,0.03856,0.049686,0.041553,0.032909,0.049417,0.046146,0.056129,0.045183,0.038324,0.046804,NaN,0.037733
394,0.047428,0.041796,0.03485,0.020222,0.040922,0.050813,0.045876,0.035739,0.054129,0.047371,0.059773,0.045833,0.042196,0.045526,NaN,0.038682
395,0.044915,0.03801,0.034477,0.019797,0.039927,0.050638,0.047358,0.035063,0.054687,0.046243,0.060637,0.047894,0.042984,0.045334,NaN,0.0386
396,0.04493,0.034429,0.032387,0.02168,0.039086,0.050885,0.045436,0.032664,0.052633,0.044847,0.059276,0.049119,0.044274,0.047106,NaN,0.039317
