385,0.010091,-0.0065672,-0.0013856,-0.043043,0.10305,0.019276,0.22806,0.0095532,0.005192,-0.0063961,0.040991,-0.017616,0.012734,-0.0098156,NaN,0.017536
386,0.0089212,0.012534,0.019634,-0.028175,0.12245,0.032667,0.24876,-0.0067328,-0.0083489,-0.0020769,0.053172,-0.036504,0.017818,-0.010756,NaN,0.035639
387,0.0076124,-0.020584,0.015452,-0.011815,0.036034,0.04993,0.22385,-0.0068667,-0.0094847,-0.0088754,0.025166,-0.036312,0.018952,-0.021836,NaN,0.012365
388,0.0045382,-0.019808,-0.00076679,-0.0079915,0.01686,0.050578,0.019814,-0.0085332,-0.011993,-0.0069524,0.019193,-0.031878,0.0080692,-0.016372,NaN,-0.0067003
389,0.00042336,-0.0036865,-0.0066929,-0.006788,0.014793,-0.0022182,-0.036289,-0.01529,-0.017079,0.0015964,0.021466,-0.023805,-0.003368,-0.0069211,NaN,-0.005405
390,-0.0030773,-0.0063809,-0.0046399,-0.010475,0.00094173,-0.0065649,-0.039963,-0.017967,-0.016932,0.0050344,9.5477e-05,-0.013302,-0.0061134,-0.011042,NaN,-0.0047373
391,-0.0019895,0.0040379,-0.0032621,-0.0054763,0.00057455,-0.0047899,-0.026538,-0.012098,-0.015062,0.0086873,-0.0021908,-0.0022216,-0.0067028,-0.0035438,NaN,-0.0062268
392,-0.00064052,0.0086297,-0.0084296,-0.0092581,0.0031769,-0.0046377,-0.018918,-0.00604,-0.012239,0.0021059,0.0014712,0.003592,-0.0031062,0.0007379,NaN,-0.0053759
393,-0.00051869,0.0022931,-0.010276,-0.017724,0.0025281,-0.0054669,-0.02883,-0.0033107,-0.0068723,-0.0075792,0.0038385,0.0046147,0.00085582,-0.0042702,NaN,-0.0029404
394,-0.0010025,0.0036623,-0.0043622,-0.013683,-0.00098075,-0.0061751,-0.028146,-0.0030875,-0.0054071,-0.0071104,-0.0033471,0.0032841,-0.0022964,-0.0054837,NaN,-0.0070609
395,-0.0023147,0.00099979,-0.0035052,-0.011419,-0.0059089,-0.0063608,-0.022502,-0.0037564,-0.0029797,-0.0090556,-0.0065097,0.0022233,-0.0045968,-0.0059356,NaN,-0.0037981
396,-0.0021521,-0.0026764,-0.0079313,-0.013427,-0.0085897,-0.0077248,-0.017807,-0.0030325,-0.0017127,-0.013224,-0.0068396,0.0010069,-0.0048056,-0.00506,NaN,-0.00083593
397,-0.00072838,-0.0041638,-0.0097248,-0.016467,-0.0084289,-0.010765,-0.016864,-0.00099396,-0.0027656,-0.016083,-0.0077224,-0.0011526,-0.0060649,-0.0032202,NaN,-0.0042917
398,-0.0014721,-0.0084017,-0.0088137,-0.016734,-0.0083693,-0.013648,-0.015487,-0.002132,-0.0034945,-0.01917,-0.0088943,-0.0033028,-0.0087317,-0.0017573,NaN,-0.0026692
399,-0.00037395,-0.0096446,-0.007917,-0.01594,-0.0073758,-0.013109,-0.016283,-0.0020501,-0.0017468,-0.019198,-0.0088936,-0.0019331,-0.0094303,-0.00035725,NaN,0.00093127
400,0.0010396,-0.0090538,-0.0098894,-0.015654,-0.0068037,-0.012983,-0.018211,-0.0026293,-0.00098743,-0.018446,-0.009436,-0.00030825,-0.009775,-0.0016197,NaN,0.0022444
401,0.00018935,-0.0091133,-0.015172,-0.015703,-0.0081049,-0.016706,-0.018894,-0.0075767,-0.0048673,-0.019162,-0.011695,-0.0016168,-0.011983,-0.0061068,NaN,-0.0015317
402,0.00075425,-0.0087853,-0.017226,-0.013081,-0.0094202,-0.016001,-0.01881,-0.0098005,-0.0074679,-0.017772,-0.01147,-0.00085354,-0.012811,-0.005771,NaN,-0.0038761
403,0.0017085,-0.0069736,-0.016974,-0.011641,-0.0095683,-0.014696,-0.017639,-0.0089671,-0.0073746,-0.016417,-0.010086,0.0013577,-0.011898,-0.0045368,NaN,-0.003493
