385,0.035168,-0.31315,-0.25944,-0.21743,-0.42787,-0.20205,-0.22555,-0.2699,-0.29281,-0.30831,-0.30963,-0.22402,-0.28061,-0.45012,NaN,-0.25671
386,0.059586,-0.31076,-0.26968,-0.23374,-0.45408,-0.1937,-0.212,-0.26587,-0.33047,-0.33119,-0.33804,-0.22073,-0.30299,-0.54837,NaN,-0.26025
387,-0.14615,-0.17222,-0.16012,-0.12848,-0.13437,-0.11911,-0.13272,-0.13337,-0.15699,-0.15111,-0.16863,-0.14498,-0.14811,-0.15193,NaN,-0.13366
388,-0.13117,-0.14985,-0.13703,-0.10292,-0.11737,-0.087659,-0.10669,-0.11477,-0.14993,-0.13357,-0.15037,-0.12148,-0.12519,-0.13316,NaN,-0.11299
389,-0.10843,-0.12236,-0.11517,-0.089854,-0.093547,-0.059114,-0.086763,-0.092869,-0.14687,-0.11326,-0.13636,-0.10402,-0.095315,-0.10486,NaN,-0.09694
390,-0.026723,-0.033489,-0.0256,-0.017896,-0.025041,0.0063047,-0.016221,-0.025745,-0.061391,-0.028827,-0.037149,-0.038016,-0.035216,-0.029508,NaN,-0.023435
391,7.0087e-05,-0.0044533,0.0048237,0.01345,0.0024821,0.02532,0.013345,0.0075123,-0.034633,-0.0010902,-0.0081356,-0.010548,-0.0058415,0.004565,NaN,0.013192
392,0.03192,0.02975,0.038793,0.049804,0.031589,0.046683,0.045178,0.039704,-0.00099784,0.02475,0.030203,0.019585,0.021606,0.040338,NaN,0.050772
393,0.047516,0.049621,0.057817,0.075847,0.047405,0.060636,0.06182,0.054722,0.022647,0.022063,0.05835,0.038789,0.039233,0.059418,NaN,0.070301
394,0.053962,0.067584,0.066251,0.088344,0.064252,0.071753,0.07541,0.079488,0.040711,0.033272,0.081334,0.051278,0.065385,0.071316,NaN,0.094966
395,0.069012,0.088005,0.08566,0.10901,0.079724,0.089854,0.095156,0.10735,0.060948,0.046313,0.10258,0.075219,0.087734,0.087252,NaN,0.11593
396,0.066208,0.083574,0.085879,0.10762,0.074684,0.087186,0.093429,0.11028,0.062256,0.046105,0.097228,0.080804,0.080878,0.083344,NaN,0.10695
397,-0.014068,-0.0093163,-0.0026604,0.0005472,0.00029887,-0.0011722,0.0016303,0.017081,-0.013539,-0.010191,0.00092217,-0.0080679,-0.0077174,-0.0045104,NaN,0.011118
398,-0.031399,-0.030059,-0.02093,-0.018431,-0.018182,-0.013815,-0.01526,-0.0019158,-0.027223,-0.032586,-0.023776,-0.026214,-0.030631,-0.028688,NaN,-0.0075363
399,-0.019964,-0.021795,-0.012727,-0.01048,-0.010035,-0.0033011,-0.0062025,0.0050881,-0.020697,-0.02365,-0.014636,-0.016641,-0.021224,-0.021509,NaN,0.001182
400,-0.0079278,-0.012424,-0.0045787,-0.0030665,-0.0023266,0.0054601,0.0024519,0.011978,-0.01533,-0.013107,-0.003736,-0.0067768,-0.010134,-0.013292,NaN,0.008612
401,-0.000544,-0.0045661,0.0014531,0.0029627,0.0018626,0.009983,0.0081126,0.018206,-0.0084663,-0.0076873,0.0040851,0.00048346,-0.0027511,-0.0072553,NaN,0.012605
402,0.0098037,0.0050936,0.0074089,0.012377,0.0098098,0.018256,0.014892,0.02591,0.00039748,0.0018975,0.01454,0.011422,0.0066306,0.0022618,NaN,0.022372
403,0.019334,0.014178,0.015525,0.021354,0.019183,0.027968,0.022323,0.034215,0.0098325,0.011208,0.024559,0.022327,0.01551,0.012908,NaN,0.031175
404,0.02459,0.019938,0.022623,0.02623,0.026232,0.035404,0.027933,0.039756,0.016888,0.016885,0.030413,0.028212,0.020767,0.019885,NaN,0.034972
405,0.015611,0.013076,0.013165,0.016811,0.019019,0.028776,0.020542,0.029523,0.0097291,0.009268,0.020567,0.016096,0.012097,0.0079018,NaN,0.02599
406,0.0043686,0.0034997,0.0023405,0.006521,0.0094679,0.019689,0.012862,0.018486,0.0028205,-0.0013871,0.011372,0.0069794,0.0027515,-0.0024658,NaN,0.016574
407,0.0038831,0.0024549,0.0023346,0.0057882,0.009294,0.019431,0.013537,0.016806,0.0029395,-0.001675,0.013016,0.0077415,0.0024842,-0.0029797,NaN,0.016177
408,0.0075415,0.0045047,0.0061379,0.0086398,0.01258,0.022419,0.016144,0.018079,0.0044459,0.0020754,0.017891,0.010372,0.0049038,-0.0012045,NaN,0.018674
409,0.0023513,-0.0012281,0.001691,0.0050041,0.0079996,0.018418,0.010601,0.013234,0.00052919,-0.0030422,0.013388,0.0077626,2.1853e-05,-0.0051542,NaN,0.014362
410,0.0034238,0.00020933,0.0028424,0.0058927,0.0094952,0.020987,0.011995,0.013649,0.002402,-0.0010353,0.0158,0.010107,0.0021673,-0.0033511,NaN,0.015887
411,0.0070069,0.00399,0.0060154,0.0086862,0.013102,0.025665,0.0157,0.016465,0.0056853,0.0033286,0.02029,0.013644,0.0059589,-0.0002872,NaN,0.019606
412,0.0083524,0.0050102,0.0067294,0.010371,0.014342,0.027308,0.016254,0.018342,0.0065025,0.0045411,0.020738,0.014836,0.0057682,0.00019956,NaN,0.021644
413,0.0070939,0.0040335,0.0049285,0.0096503,0.012956,0.026072,0.014575,0.016151,0.005264,0.0031429,0.018918,0.013452,0.0046811,-0.00056473,NaN,0.02157
414,0.0093168,0.006266,0.0068293,0.011539,0.014838,0.028362,0.016652,0.017408,0.0078914,0.0055481,0.021064,0.015745,0.0066459,0.0017432,NaN,0.023316
415,0.01259,0.0092924,0.0098982,0.014141,0.017523,0.031357,0.019424,0.020243,0.011316,0.0086898,0.024066,0.019202,0.0087559,0.0041866,NaN,0.024671
416,0.013016,0.010119,0.010291,0.014661,0.017389,0.03097,0.01867,0.020442,0.011244,0.008055,0.023989,0.019797,0.008318,0.003499,NaN,0.023803
417,0.014544,0.011429,0.011899,0.015194,0.018403,0.032407,0.019792,0.021432,0.012455,0.0087014,0.02538,0.021608,0.0090848,0.0048941,NaN,0.025009
418,0.013604,0.010035,0.010449,0.013164,0.016396,0.031383,0.018239,0.020211,0.011433,0.0071525,0.024326,0.020585,0.0074938,0.0037552,NaN,0.023324
419,0.0090567,0.0055483,0.004988,0.0084673,0.010418,0.026212,0.012327,0.016164,0.0069985,0.0026419,0.019668,0.015786,0.0025858,-0.0016296,NaN,0.017102
420,0.009144,0.0061678,0.0055615,0.0080811,0.010406,0.02601,0.01187,0.016631,0.0077012,0.003195,0.020371,0.016911,0.0024175,-0.0012548,NaN,0.01645
421,0.010571,0.0076355,0.0070515,0.00898,0.011715,0.027451,0.01265,0.018012,0.0092299,0.0042137,0.022144,0.018348,0.0032794,-0.00035402,NaN,0.017509
422,0.012677,0.009269,0.0082836,0.010375,0.013192,0.028953,0.013739,0.019956,0.010483,0.0057587,0.023905,0.019537,0.0042255,0.00051274,NaN,0.018915
423,0.01508,0.011011,0.0095152,0.011785,0.014557,0.029623,0.015055,0.022191,0.011481,0.008392,0.025507,0.0214,0.0050986,0.0019693,NaN,0.020121
424,0.016991,0.0126,0.010934,0.013285,0.016062,0.03065,0.016463,0.023532,0.012404,0.0096615,0.027546,0.023096,0.0062822,0.0038429,NaN,0.021787
425,0.017262,0.013451,0.011404,0.014113,0.016297,0.030787,0.016867,0.023698,0.012538,0.010145,0.028085,0.023387,0.0068308,0.0047356,NaN,0.022495
426,0.014716,0.012129,0.0092989,0.012815,0.01378,0.028673,0.014658,0.021737,0.010447,0.0088043,0.025828,0.02105,0.0051101,0.0029855,NaN,0.020595
427,0.012561,0.01072,0.0071301,0.011609,0.011772,0.027277,0.012735,0.020092,0.0084198,0.006903,0.024702,0.019047,0.0034604,0.001163,NaN,0.018909
428,0.013253,0.011522,0.0076569,0.011772,0.012376,0.02781,0.013894,0.020761,0.0089961,0.007586,0.025659,0.01998,0.0046436,0.002019,NaN,0.019635
429,0.013641,0.011634,0.0074258,0.012168,0.012386,0.027804,0.014584,0.021117,0.0090561,0.0082573,0.026013,0.02053,0.0055545,0.0022353,NaN,0.019988
430,0.012382,0.0099972,0.0053249,0.012147,0.010672,0.02655,0.013402,0.020155,0.0074766,0.0079054,0.024925,0.019305,0.0047905,0.00065196,NaN,0.018562
431,0.012843,0.010316,0.0056296,0.012366,0.011054,0.026885,0.014117,0.020964,0.0077529,0.0091001,0.025326,0.02,0.0053833,0.0013279,NaN,0.01822
432,0.013273,0.011,0.0062906,0.012425,0.011422,0.027355,0.014599,0.02159,0.0082964,0.010181,0.026135,0.02019,0.0057623,0.0016644,NaN,0.018711
